序號,圖號,編號,DGNID,UFID,97X座標,97Y座標,型式,所在地區
21275,3643A,51,3643,2996,299698.298,2769760.826,地下式消防栓,台北市萬華區華江里
21276,3643A,53,3643,1092,299714.866,2769760.894,地下式消防栓,台北市萬華區華江里
21277,3643B,16,3643,3234,299622.143,2769530.843,地下式消防栓,台北市萬華區華江里
21278,3643B,17,3643,6006,299639.283,2769593.751,地下式消防栓,台北市萬華區華江里
21279,3643B,2,3643,4011,299715.582,2769587.966,地下式消防栓,台北市萬華區華江里
21280,3643B,31,3643,10720,299651.364,2769507.994,地下式消防栓,台北市萬華區華江里
21281,3643C,10,3643,258,299528.053,2769436.937,地下式消防栓,台北市萬華區華江里
21282,3643C,11,3643,5389,299549.081,2769595.43,地下式消防栓,台北市萬華區華江里
21283,3643C,12,3643,12531,299396.399,2769558.692,地下式消防栓,台北市萬華區華江里
21284,3643C,121,3643,20360,299372.388,2769392.88,地下式消防栓,台北市萬華區華江里
21285,3643C,13,3643,6134,299565.857,2769509.966,地下式消防栓,台北市萬華區華江里
21286,3643C,15,3643,10021,299422.228,2769445.378,地下式消防栓,台北市萬華區華江里
21287,3643C,17,3643,5599,299393.335,2769456.023,地下式消防栓,台北市萬華區華江里
21288,3643C,18,3643,2689,299325.786,2769395.198,地下式消防栓,台北市萬華區華江里
21289,3643C,19,3643,20543,299461.916,2769434.894,地上式消防栓,台北市萬華區華江里
21290,3643C,2,3643,6984,299493.226,2769470.527,地下式消防栓,台北市萬華區華江里
21291,3643C,20,3643,715,299444.008,2769390.359,地下式消防栓,台北市萬華區華江里
21292,3643C,21,3643,13638,299368.156,2769525.465,地下式消防栓,台北市萬華區華江里
21293,3643C,22,3643,11632,299386.927,2769423.016,地下式消防栓,台北市萬華區華江里
21294,3643C,23,3643,5896,299445.363,2769332.451,地下式消防栓,台北市萬華區華江里
21295,3643C,24,3643,14125,299348.549,2769346.27,地下式消防栓,台北市萬華區華江里
21296,3643C,25,3643,12958,299477.196,2769501.428,地下式消防栓,台北市萬華區華江里
21297,3643C,27,3643,2651,299524.173,2769432.115,地下式消防栓,台北市萬華區華江里
21298,3643C,29,3643,1186,299401.523,2769562.705,地下式消防栓,台北市萬華區華江里
21299,3643C,3,3643,11083,299466.704,2769517.989,地下式消防栓,台北市萬華區華江里
21300,3643C,30,3643,15195,299361.912,2769314.261,地下式消防栓,台北市萬華區華江里
21301,3643C,33,3643,7639,299406.202,2769351.903,地下式消防栓,台北市萬華區華江里
21302,3643C,35,3643,14937,299422.02,2769482.633,地下式消防栓,台北市萬華區華江里
21303,3643C,37,3643,10485,299314.223,2769335.389,地下式消防栓,台北市萬華區華江里
21304,3643C,38,3643,14519,299422.24,2769533.398,地下式消防栓,台北市萬華區華江里
21305,3643C,4,3643,11227,299592.319,2769435.614,地下式消防栓,台北市萬華區華江里
21306,3643C,5,3643,13115,299535.028,2769463.857,地下式消防栓,台北市萬華區華江里
21307,3643C,6,3643,4841,299526.37,2769532.133,地下式消防栓,台北市萬華區華江里
21308,3643C,8,3643,1481,299346.215,2769468.508,地下式消防栓,台北市萬華區華江里
21309,3643C,9,3643,9024,299510.697,2769333.602,地下式消防栓,台北市萬華區華江里
21310,3643D,10,3643,12047,299568.673,2769653.551,地下式消防栓,台北市萬華區華江里
21311,3643D,11,3643,1762,299479.473,2769718.799,地下式消防栓,台北市萬華區華江里
21312,3643D,13,3643,4894,299418.599,2769630.537,地下式消防栓,台北市萬華區華江里
21313,3643D,2,3643,4946,299596.421,2769717.213,地下式消防栓,台北市萬華區華江里
21314,3643D,7,3643,7460,299496.871,2769748.927,地下式消防栓,台北市萬華區華江里
21315,3643D,8,3643,11359,299544.676,2769740.072,地下式消防栓,台北市萬華區華江里
21316,3643D,9,3643,4512,299527.333,2769683.401,地下式消防栓,台北市萬華區華江里
21317,3741A,129,3741,25672,300512.682,2768697.552,地下式消防栓,台北市萬華區新安里
21318,3742A,135,3742,23674,300635.016,2769101.847,地下式消防栓,台北市萬華區新安里
21319,3742A,136,3742,23956,300557.556,2769072.864,地下式消防栓,台北市萬華區新安里
21320,3742A,137,3742,23953,300618.502,2769056.042,地下式消防栓,台北市萬華區新安里
21321,3742A,138,3742,24566,300603.144,2769029.951,地下式消防栓,台北市萬華區新安里
21322,3742A,37,3742,26863,300636.41,2769140.469,地上式消防栓,台北市萬華區新安里
21323,3742A,50,3742,8354,300520.58,2769102.287,地下式消防栓,台北市萬華區新安里
21324,3742B,118,3742,24179,300561.583,2768979.883,地下式消防栓,台北市萬華區新安里
21325,3742B,119,3742,24181,300631.477,2768993.536,地下式消防栓,台北市萬華區新安里
21326,3742B,12,3742,15514,300691.881,2768822.377,地下式消防栓,台北市萬華區新安里
21327,3742B,121,3742,24867,300529.844,2768935.64,地下式消防栓,台北市萬華區新安里
21328,3742B,122,3742,24868,300618.992,2768952.791,地下式消防栓,台北市萬華區新安里
21329,3742B,123,3742,24872,300714.646,2768966.971,地下式消防栓,台北市萬華區新安里
21330,3742B,129,3742,27104,300520.325,2768998.795,地下式消防栓,台北市萬華區新安里
21331,3742B,130,3742,27108,300517.868,2768862.839,地下式消防栓,台北市萬華區新安里
21332,3742B,131,3742,27124,300516.545,2768777.89,地下式消防栓,台北市萬華區新安里
21333,3742B,18,3742,3571,300568.79,2768817.825,地下式消防栓,台北市萬華區新安里
21334,3742B,22,3742,2234,300568.593,2768792.84,地下式消防栓,台北市萬華區新安里
21335,3742B,23,3742,8849,300576.544,2768872.62,地下式消防栓,台北市萬華區新安里
21336,3742B,24,3742,11094,300622.32,2768887.717,地下式消防栓,台北市萬華區新安里
21337,3742B,25,3742,10615,300632.196,2768754.758,地下式消防栓,台北市萬華區新安里
21338,3742B,27,3742,5530,300578.029,2768739.432,地下式消防栓,台北市萬華區新安里
21339,3742B,3,3742,15315,300674.858,2768914.979,地下式消防栓,台北市萬華區新安里
21340,3742B,5,3742,223,300657.689,2768909.062,地下式消防栓,台北市萬華區新安里
21341,3742B,9,3742,26937,300772.586,2768834.842,地上式消防栓,台北市萬華區新安里
21342,3742B,31,3742,26922,300774.468,2768848.677,地上式消防栓,台北市萬華區新和里
21343,3742B,36,3742,26929,300740.27,2768951.322,地上式消防栓,台北市萬華區新和里
21344,3841D,5,3841,154,300831.23,2768686.941,地下式消防栓,台北市萬華區新和里
21345,3842C,12,3842,8289,301140.814,2768864.864,地下式消防栓,台北市萬華區新和里
21346,3842C,15,3842,15142,300989.094,2768986.039,地下式消防栓,台北市萬華區新和里
21347,3842C,20,3842,19239,301079.511,2768759.272,地上式消防栓,台北市萬華區新和里
21348,3842C,21,3842,14697,301129.932,2768792.371,地下式消防栓,台北市萬華區新和里
21349,3842C,22,3842,10211,300974.491,2768924.433,地下式消防栓,台北市萬華區新和里
21350,3842C,23,3842,14026,300994.002,2768916.19,地下式消防栓,台北市萬華區新和里
21351,3842C,24,3842,19246,301047.992,2768837.822,地上式消防栓,台北市萬華區新和里
21352,3842C,27,3842,6624,300912.016,2768996.893,地下式消防栓,台北市萬華區新和里
21353,3842C,30,3842,19253,300986.255,2768726.218,地上式消防栓,台北市萬華區新和里
21354,3842C,31,3842,7576,301034.25,2768985.327,地下式消防栓,台北市萬華區新和里
21355,3842C,36,3842,6000,300942.693,2768895.131,地下式消防栓,台北市萬華區新和里
21356,3842C,4,3842,12125,300951.379,2768963.302,地下式消防栓,台北市萬華區新和里
21357,3842C,5,3842,19260,300927.808,2768706.25,地上式消防栓,台北市萬華區新和里
21358,3842C,6,3842,16699,301100.448,2768912.095,地下式消防栓,台北市萬華區新和里
21359,3842D,13,3842,11167,300885.539,2769045.079,地下式消防栓,台北市萬華區新和里
21360,3842D,37,3842,15953,300859.179,2769036.722,地下式消防栓,台北市萬華區新和里
21361,3842D,39,3842,10133,300949.756,2769042.411,地下式消防栓,台北市萬華區新和里
21362,3842D,44,3842,15756,300824.747,2769011.113,地下式消防栓,台北市萬華區新和里
21363,3842D,8,3842,10336,300955.506,2769085.213,地下式消防栓,台北市萬華區新和里
21364,3742A,141,3742,27040,300774.548,2769100.681,地下式消防栓,台北市萬華區新忠里
21365,3742A,15,3742,14162,300773.84,2769047.558,地下式消防栓,台北市萬華區新忠里
21366,3742A,22,3742,15254,300646.668,2769143.974,地下式消防栓,台北市萬華區新忠里
21367,3742A,31,3742,2483,300709.458,2769050.5,地下式消防栓,台北市萬華區新忠里
21368,3742A,44,3742,12708,300695.554,2769126.684,地下式消防栓,台北市萬華區新忠里
21369,3742A,49,3742,13266,300768.122,2769026.87,地下式消防栓,台北市萬華區新忠里
21370,3742A,5,3742,12604,300787.307,2769003.111,地下式消防栓,台北市萬華區新忠里
21371,3842D,25,3842,1712,300810.102,2769067.093,地下式消防栓,台北市萬華區新忠里
21372,3842D,27,3842,1936,300817.242,2769106.487,地下式消防栓,台北市萬華區新忠里
21373,3842D,32,3842,19302,300810.566,2769174.114,地上式消防栓,台北市萬華區新忠里
21374,3842D,42,3842,9168,300898.189,2769151.705,地下式消防栓,台北市萬華區新忠里
21375,3744A,10,3744,7793,300706.864,2770307.075,地下式消防栓,台北市萬華區新起里
21376,3744A,20,3744,25771,300715.892,2770350.159,地上式消防栓,台北市萬華區新起里
21377,3744A,24,3744,7772,300739.8,2770393.624,地下式消防栓,台北市萬華區新起里
21378,3744A,29,3744,15134,300679.467,2770431.752,地下式消防栓,台北市萬華區新起里
21379,3744A,4,3744,9193,300780.475,2770357.205,地下式消防栓,台北市萬華區新起里
21380,3744A,43,3744,10129,300781.837,2770323.931,地下式消防栓,台北市萬華區新起里
21381,3744A,7,3744,2451,300670.933,2770378.494,地下式消防栓,台北市萬華區新起里
21382,3844A,1,3844,2254,301200.725,2770361.116,地下式消防栓,台北市萬華區新起里
21383,3844A,12,3844,4436,301233.579,2770464.021,地下式消防栓,台北市萬華區新起里
21384,3844D,1,3844,1256,301065.9,2770397.667,地下式消防栓,台北市萬華區新起里
21385,3844D,15,3844,5572,301069.433,2770313.715,地下式消防栓,台北市萬華區新起里
21386,3844D,17,3844,1833,300890.27,2770337.987,地下式消防栓,台北市萬華區新起里
21387,3844D,18,3844,11567,300876.669,2770349.895,地下式消防栓,台北市萬華區新起里
21388,3844D,19,3844,5586,301076.812,2770253.367,地下式消防栓,台北市萬華區新起里
21389,3844D,20,3844,10449,301098.523,2770240.567,地下式消防栓,台北市萬華區新起里
21390,3844D,23,3844,4169,300981.187,2770441.238,地下式消防栓,台北市萬華區新起里
21391,3844D,24,3844,10653,301055.949,2770372.622,地下式消防栓,台北市萬華區新起里
21392,3844D,25,3844,1611,301117.85,2770422.344,地下式消防栓,台北市萬華區新起里
21393,3844D,26,3844,4756,300902.446,2770407.931,地下式消防栓,台北市萬華區新起里
21394,3844D,27,3844,8730,300845.191,2770406.136,地下式消防栓,台北市萬華區新起里
21395,3844D,28,3844,12190,301167.433,2770376.825,地下式消防栓,台北市萬華區新起里
21396,3844D,29,3844,1574,301154.808,2770366.79,地下式消防栓,台北市萬華區新起里
21397,3844D,30,3844,11573,301032.648,2770297.781,地下式消防栓,台北市萬華區新起里
21398,3844D,32,3844,4763,300820.992,2770288.291,地下式消防栓,台北市萬華區新起里
21399,3844D,34,3844,9264,301073.706,2770335.062,地下式消防栓,台北市萬華區新起里
21400,3844D,35,3844,10359,300911.21,2770430.395,地下式消防栓,台北市萬華區新起里
21401,3844D,36,3844,11770,300986.215,2770354.881,地下式消防栓,台北市萬華區新起里
21402,3844D,41,3844,4136,300811.225,2770345.16,地下式消防栓,台北市萬華區新起里
21403,3844D,42,3844,8172,300950.787,2770361.741,地下式消防栓,台北市萬華區新起里
21404,3844D,45,3844,11468,301083.354,2770385.858,地下式消防栓,台北市萬華區新起里
21405,3844D,46,3844,7559,301197.021,2770320.822,地下式消防栓,台北市萬華區新起里
